name,item_id,image_url,quote,effect,quality,recharge
The Body,334,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/44/Collectible_The_Body_icon.png/revision/latest?cb=20210821083426,I feel all,Adds 3Red Heart Containers.,3,
The Soul,335,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b1/Collectible_The_Soul_icon.png/revision/latest?cb=20210821083524,I am all,Grants twoSoul Hearts. Isaac gains a pulsing aura that repels enemies and projectiles.,3,
Dead Onion,336,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e8/Collectible_Dead_Onion_icon.png/revision/latest?cb=20210821053754,Toxic aura tears,Grantspiercingandspectraltears. Increases tear size (without increasingdamage) while greatly reducingrangeandshot speed.,2,
Broken Watch,337,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7b/Collectible_Broken_Watch_icon.png/revision/latest?cb=20210821060238,I think it's broken,"Slowsall enemies in every fourth newly-discovered room, with a small chance to speed them up instead.",1,
Safety Pin,339,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a0/Collectible_Safety_Pin_icon.png/revision/latest?cb=20210821042845,Evil + range + shot speed up,"Grants oneBlack Heart, +5.25range, +0.5tear falling speed, +0.16shot speed.Grants oneBlack Heart, +2.5range, +0.16shot speed.",1,
Caffeine Pill,340,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/59/Collectible_Caffeine_Pill_icon.png/revision/latest?cb=20210821061042,Speed up + size down,"Grants +0.3speed, reduces Isaac's size, and gives a randompill.",1,
Torn Photo,341,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Torn_Photo_icon.png/revision/latest?cb=20210821060209,Tears + shot speed up,"+0.7tears, +0.16shot speed.",3,
Blue Cap,342,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/20/Collectible_Blue_Cap_icon.png/revision/latest?cb=20210821054746,HP + tears up + shot speed down,"Gives one full RedHeart container, +0.7tears, and -0.16shot speed.Heals 1 additionalRed Heart.",3,
Latch Key,343,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Latch_Key_icon.png/revision/latest?cb=20210821042919,Luck up,Grants 1Soul Heartand +1luck. Spawns 2Keys.,1,
Match Book,344,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e2/Collectible_Match_Book_icon.png/revision/latest?cb=20210821035210,Evil up,"Grants Isaac oneBlack Heart, spawns two or threeBombs.Also spawnsMatch Stickif it hasn't been encountered yet.",1,
Synthoil,345,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a1/Collectible_Synthoil_icon.png/revision/latest?cb=20210821061725,DMG + range up,"+1damage, +5.25range, +0.5tear falling speed.+1damage, +2.5range.",3,
A Snack,346,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9e/Collectible_A_Snack_icon.png/revision/latest?cb=20210821041447,HP up,Grants one full RedHeart container.Heals 1 additionalRed Heart.,1,
Toxic Shock,350,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7d/Collectible_Toxic_Shock_icon.png/revision/latest?cb=20210821182402,Mass poison,"Upon entering a room,poisonsall enemies, dealing double Isaac'stear damage. Killing enemies leaves a small, short-lasting pool ofgreencreepon the ground.",3,
Bomber Boy,353,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ed/Collectible_Bomber_Boy_icon.png/revision/latest?cb=20210821150050,Cross blast + 5 bombs,+5Bombs. Isaac's bombs will now explode in a large cross-shaped pattern (roughly 5 bombs explosions wide). This also affects player-spawnedTroll Bombs.,2,
Crack Jacks,354,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/89/Collectible_Crack_Jacks_icon.png/revision/latest?cb=20210821161657,HP up. Don't swallow the prize!,Grants one fullRed Heart containerand drops a randomtrinket.Heals 1 additionalRed Heart.,2,
Mom's Pearls,355,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/ba/Collectible_Mom%27s_Pearls_icon.png/revision/latest?cb=20210821161727,Range + luck up,"+1.25range, +0.5tear falling speed, +1luck.+2.5range, +1luck. Grants oneSoul Heart.",2,
Car Battery,356,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/69/Collectible_Car_Battery_icon.png/revision/latest?cb=20210821161532,Active power up,Causes Isaac's activated item to activate twice on each use.,3,
The Wiz,358,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0b/Collectible_The_Wiz_icon.png/revision/latest?cb=20210821161755,Double wiz shot!,"Grantsspectraltears. Tears simultaneously fire out of both eyes diagonally, similar to the effect of theR U a Wizard?pill.",0,
8 Inch Nails,359,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d0/Collectible_8_Inch_Nails_icon.png/revision/latest?cb=20210821161826,Stick it to 'em!,"+1.5damage. Replaces Isaac's tears with nails, which have increasedknockback.",3,
Incubus,360,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Incubus_icon.png/revision/latest?cb=20210821163005,Dark friend,"Spawns a demonicfamiliarthat shoots tears identical to Isaac's in terms ofdamage,tears, andtear effects.",4,
Fate's Reward,361,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/29/Collectible_Fate%27s_Reward_icon.png/revision/latest?cb=20210821163330,Your fate beside you,A blue headfamiliarthat will follow Isaac and fire tears copying histear effectsanddamage.,2,
Lil Chest,362,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/94/Collectible_Lil_Chest_icon.png/revision/latest?cb=20210821163656,What's in the box?,Spawns a chestfamiliarthat spawns a randompickup(25% chance) ortrinket(10% chance) upon clearing aroom.,2,
Sworn Protector,363,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9f/Collectible_Sworn_Protector_icon.png/revision/latest?cb=20210821164143,Protective friend,"Spawns anorbital familiarwhich does 105 damage per second and attracts and blocks enemy shots. Upon blocking 10 shots in aroom, it drops anEternal Heart.",2,
Friend Zone,364,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/37/Collectible_Friend_Zone_icon.png/revision/latest?cb=20210821163430,Friendly fly,"Spawns a white attack fly thatorbitssomewhere betweenDistant AdmirationandForever Alone, dealing 45 damage per second.",1,
Lost Fly,365,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b0/Collectible_Lost_Fly_icon.png/revision/latest?cb=20220322031901,Lost protector,Spawns a flyfamiliarthat moves in a straight line and circles around the first wall orobstacleit hits.It deals 105 damage per second on contact.It deals 56 damage per second and forces nearby enemies to attack it.,2,
Scatter Bombs,366,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/41/Collectible_Scatter_Bombs_icon.png/revision/latest?cb=20210821150120,We put bombs in your bombs!,+5Bombs. Isaac's bombs explode into 2-4 tiny bombs.,1,
Sticky Bombs,367,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/22/Collectible_Sticky_Bombs_icon.png/revision/latest?cb=20210821182645,Egg sack bombs!,+5Bombs. Bombs stick to enemies and spawn 2-4Blue Spidersif they kill an enemy.They also leave a long-lasting puddle ofslowingwhitecreep.,1,
Epiphora,368,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/38/Collectible_Epiphora_icon.png/revision/latest?cb=20210821163159,Intensifying tears,"Shooting in one direction increases Isaac'srate of fireuntil the cap is reached. As soon as Isaac changes direction or stops shooting, rate of fire is reset to its normal amount.",1,
Continuum,369,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_Continuum_icon.png/revision/latest?cb=20210821135110,Transcendent tears,Grantsspectral tearsand increasesrange. Tears travel through walls and appear at the opposite side of the room.,2,
Mr. Dolly,370,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9d/Collectible_Mr._Dolly_icon.png/revision/latest?cb=20210821145826,Range + tears up,"+0.7tears, +5.25range, +0.5tear falling speed, Spawns a combination of 3Red Hearts,Soul HeartsorBlack Heartson the floor when picked up.+0.7tears, +2.5range, spawns 3 random types ofHeartson the floor when picked up.",3,
Curse of the Tower,371,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/ff/Collectible_Curse_of_the_Tower_icon.png/revision/latest?cb=20210821183002,Embrace chaos,"Upon taking damage, spawns sixTroll Bombsaround the room, similar to the effect ofXVI - The Tower.",0,
Charged Baby,372,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/df/Collectible_Charged_Baby_icon.png/revision/latest?cb=20210821150553,Bbbzzzzzt!,"Spawns afamiliarthat occasionally drops aLil' Battery, gives an active item charge, orpetrifiesall enemies in the room.",2,
Dead Eye,373,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Dead_Eye_icon.png/revision/latest?cb=20210821135142,Accuracy brings power!,Isaac'sdamageincreases each time an enemy is hit. Damage is reset upon missing a shot.,3,
Holy Light,374,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7c/Collectible_Holy_Light_icon.png/revision/latest?cb=20210821163529,Holy death shot,"Adds a chance to fire holy tears, which will create a damaging light beam in the area if they hit an enemy.",3,
Host Hat,375,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/38/Collectible_Host_Hat_icon.png/revision/latest?cb=20210821145855,Blast resistance,A host familiar that sits on Isaac's head and has a random chance to block enemy shots and retaliate with 3 tears. Grants immunity to explosions.,3,
Restock,376,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/37/Collectible_Restock_icon.png/revision/latest?cb=20210821142139,Never ending stores!,"CausesShopsto instantly restock their items when they are bought.Outside ofGreed Mode, the restocked item's cost is increased after each purchase.",2,
Bursting Sack,377,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/82/Collectible_Bursting_Sack_icon.png/revision/latest?cb=20210821145926,Spider love,Spiderenemies no longer target or deal contact damage to Isaac.,1,
Number Two,378,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/15/Collectible_Number_Two_icon.png/revision/latest?cb=20211101081638,Uh oh...,"Continuously firing tears for three seconds causes Isaac to drop aButt Bomb, which damages andconfusesall enemies in the room when it explodes.",2,
Pupula Duplex,379,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/29/Collectible_Pupula_Duplex_icon.png/revision/latest?cb=20210821161958,Wide shot,"Gives Isaacspectral tearsand gives his tears a wide arc shape, increasing their size.",2,
Pay To Play,380,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/56/Collectible_Pay_To_Play_icon.png/revision/latest?cb=20210821150525,Money talks,"+5Coins. Most doors require onePennyto open instead of aKey.+5Coins. All locked doors,Locked Chests, andKey Blocksmust be opened with onePennyinstead ofKeys.",2,
Eden's Blessing,381,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5f/Collectible_Eden%27s_Blessing_icon.png/revision/latest?cb=20210821163100,Tears up + your future shines brighter,+0.7tearsup. Grants a randomitemat the start of the next run.,3,
Lil Gurdy,384,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3d/Collectible_Lil_Gurdy_icon.png/revision/latest?cb=20210821150150,A gurd of your own!,"AGurdy Jr.familiarthat charges up while Isaac is firing, bouncing around the room when released and dealing contact damage based on its speed.",1,
Bumbo,385,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3c/Collectible_Bumbo_icon.png/revision/latest?cb=20210821182905,Bumbo want coin!,"Spawns a beggarfamiliarwhich picks up any nearbycoins, leveling up after collecting several coins. At level 2, Bumbo gains a body. At level 3, it begins to fire tears. At level 4, Bumbo follows enemies and gains contact damage.",1,
Censer,387,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0e/Collectible_Censer_icon.png/revision/latest?cb=20210821163032,Peace be with you,Spawns afamiliarwhich creates a circular aura thatslowsdown enemies and enemy shots inside.,2,
Key Bum,388,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/bb/Collectible_Key_Bum_icon.png/revision/latest?cb=20210821162729,He wants your keys!,"Spawns afamiliarthat follows Isaac and collectsKeysfor himself, giving randomChestsin return.",0,
Rune Bag,389,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0c/Collectible_Rune_Bag_icon.png/revision/latest?cb=20210821163942,Rune generator,Spawns afamiliarthat drops a randomruneafter clearing enoughrooms.,3,
Seraphim,390,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e4/Collectible_Seraphim_icon.png/revision/latest?cb=20210821182553,Sworn friend,Spawns an angelfamiliarwho follows Isaac and fireshoming tearswhich deal 10 damage and have 75% shot speed.,3,
Betrayal,391,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7f/Collectible_Betrayal_icon.png/revision/latest?cb=20210821162503,Turn your enemy,"Charmsall enemies in the room when Isaac takes damage.Enemies are able to damage each other. If an enemy is damaged by another enemy, they will attack that enemy instead of Isaac.",1,
Zodiac,392,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5b/Collectible_Zodiac_icon.png/revision/latest?cb=20210821164213,The heavens will change you,Gives Isaac a randomzodiac itemeffect that changes every floor.,1,
Serpent's Kiss,393,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dd/Collectible_Serpent%27s_Kiss_icon.png/revision/latest?cb=20210821164012,The kiss of death,Tears have a chance to apply apoisoneffect to enemies. Isaac poisons enemies on contact. Poisoned enemies have a chance to drop aBlack Heartwhen killed.,2,
Marked,394,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f6/Collectible_Marked_icon.png/revision/latest?cb=20210821150453,Directed tears,"Isaac will automatically fire tears directed at a red target on the ground. The target can be moved with tear controls. +0.7tears, increasesrange.",0,
Tech X,395,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9c/Collectible_Tech_X_icon.png/revision/latest?cb=20210821150219,Laser ring tears,Tears are replaced with laser rings that pierce through enemies and deal damage to enemies within them. Can be charged to increase the effectiveness of the ring.,4,
Tractor Beam,397,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6e/Collectible_Tractor_Beam_icon.png/revision/latest?cb=20210821161502,Controlled tears,"Isaac's tears are bound to a beam emitting in the direction he's firing.+0.5Tears, +5.25Range, +0.16Shot Speed.+1Fire Rate, +2.5Range, +0.16Shot Speed.",3,
God's Flesh,398,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/74/Collectible_God%27s_Flesh_icon.png/revision/latest?cb=20210821182934,Shrink shot!,"Tears have a chance toshrinkenemies, making them run away from Isaac. Shrunk enemies can be crushed and killed by walking over them.",1,
Maw Of The Void,399,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d8/Collectible_Maw_Of_The_Void_icon.png/revision/latest?cb=20210821162634,Consume thy enemy!,Isaac can charge and unleash a black ring that rapidly deals damage around him.The ring can cause enemies to dropBlack Hearts. +1damage.,3,
Spear Of Destiny,400,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3c/Collectible_Spear_Of_Destiny_icon.png/revision/latest?cb=20210821164042,Your destiny,"In addition to tears, Isaac holds a spear in front of him which deals contact damage equal to 2× histear damage, and occasionally inflictsfear.",1,
Explosivo,401,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f2/Collectible_Explosivo_icon.png/revision/latest?cb=20210821163302,Sticky bomb shot!,Isaac's tears have a chance to stick to enemies and explode.,3,
Chaos,402,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8d/Collectible_Chaos_icon.png/revision/latest?cb=20210821150246,!!!,Drops 1-6 randompickupson the floor. Causesitemsto be chosen from randomitem pools.,3,
Spider Mod,403,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/56/Collectible_Spider_Mod_icon.png/revision/latest?cb=20210821182713,Mod buddy!,Displays Isaac's tear damage and enemy health bars. Spawns afamiliarthat wanders around and inflicts randomstatus effectson enemies it touches. Can spawn aLil' Battery/Blue spiderupon clearing aroom.,1,
Farting Baby,404,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/58/Collectible_Farting_Baby_icon.png/revision/latest?cb=20210821163359,He farts!,"Spawns afamiliarthat follows Isaac and blocks enemy shots. If a shot hits Farting Baby, it has a chance to fart, whichcharms,poisons, orknocks backnearby enemies.",1,
GB Bug,405,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_GB_Bug_icon.png/revision/latest?cb=20210821163500,Double tap glitch,"Spawns afamiliarthat bounces diagonally around theroom, applying a randomstatus effectto enemies it hits and has a chance to re-rollpickupsit passes over.Spawns a familiar that follows Isaac. Double tapping the fire button launches it forward, causing it to reroll the firstmonsterorpickupit hits.",1,
Purity,407,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/35/Collectible_Purity_icon.png/revision/latest?cb=20210821163822,Aura stat boost,"Boosts one of Isaac'sstatsdepending on the color of the aura around him. The aura disappears upon taking damage and reappears with a random color upon entering a new room. Red boostsdamage, blue booststears, yellow boostsspeed, and orange boostsrange.",3,
Athame,408,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/58/Collectible_Athame_icon.png/revision/latest?cb=20210821162434,Call to the void,"When Isaac takes damage, a damaging black ring briefly appears around him. This ring can cause enemies to dropBlack Hearts.After Isaac kills an enemy, adds aluck-based chance to spawn a damaging black ring around them.",3,
Empty Vessel,409,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/16/Collectible_Empty_Vessel_icon.png/revision/latest?cb=20210821163129,I reward an empty vessel,"Grants twoBlack Hearts. While Isaac has nored hearts, grantsflightand periodically grants an invincibilityshieldfor a few seconds.",2,
Evil Eye,410,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/43/Collectible_Evil_Eye_icon.png/revision/latest?cb=20210821163229,Eye shot!,Adds a chance to fire a slow-moving eye that fires tears in the same direction as Isaac. The eye is destroyed when it hits an enemy or obstacle.,2,
Lusty Blood,411,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0c/Collectible_Lusty_Blood_icon.png/revision/latest?cb=20210821163726,Their blood brings rage!,Isaac'sdamageincreases for the current room each time he kills an enemy.,3,
Cambion Conception,412,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8d/Collectible_Cambion_Conception_icon.png/revision/latest?cb=20210821162532,Feed them hate,"After taking damage a certain amount of times, a permanent demonicfamiliarspawns.",1,
Immaculate Conception,413,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_Immaculate_Conception_icon.png/revision/latest?cb=20210821163557,Feed them love,"Upon picking up a certain amount ofhealth, spawn a permanent angelicfamiliar.",1,
More Options,414,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/19/Collectible_More_Options_icon.png/revision/latest?cb=20210821134819,There's options,Two item pedestals are presented in everyTreasure Room. Only one can be taken; the other will disappear.,3,
Crown Of Light,415,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3a/Collectible_Crown_Of_Light_icon.png/revision/latest?cb=20210821182431,The untainted gain power,"+2Soul Hearts. While Isaac has no emptyred hearts, grants 2xdamage, increasedrange, and -0.3shot speed. Regardless of health, the crown deactivates for the current room when Isaac takes damage.",4,
Deep Pockets,416,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/57/Collectible_Deep_Pockets_icon.png/revision/latest?cb=20210821190055,More money!,"Allows Isaac to carry twocardsorpills(or a combination of both) at the same time.Increases thecoincap to 999. If a room would otherwise yield no reward, 1-3 coins will spawn.",2,
Succubus,417,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/37/Collectible_Succubus_icon.png/revision/latest?cb=20210821164115,Damage booster,"Spawns a flyingfamiliarthat bounces around the room with a black aura, dealing rapid damage to any enemies inside it. While standing in the aura, Isaac gains a 1.5×tear damagemultiplier.",3,
Fruit Cake,418,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9a/Collectible_Fruit_Cake_icon.png/revision/latest?cb=20210821134921,Rainbow effects!,Isaac's tears gain a random effect that changes every shot.,2,
Black Powder,420,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8c/Collectible_Black_Powder_icon.png/revision/latest?cb=20210821182837,Spin the black circle!,"Isaac leaves a trail of black powder on the floor. Walking in a circle will spawn a pentagram symbol on the floor, which deals 10 damage per tick to any enemies inside it.",0,
Circle of Protection,423,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/93/Collectible_Circle_of_Protection_icon.png/revision/latest?cb=20210821162606,Protect me from myself,"Surrounds Isaac with a large white halo that occasionally deals Isaac'stear damageto enemies inside it, and can convert enemy shots into friendlyhoming tears.",2,
Sack Head,424,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7a/Collectible_Sack_Head_icon.png/revision/latest?cb=20210821134849,More sacks!,"Spawns aGrab Bagon pickup.Coins,Bombs,Keys, cards, runes and batteries have a chance to becomeGrab Bags.",3,
Night Light,425,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/71/Collectible_Night_Light_icon.png/revision/latest?cb=20210821145758,Scared of the dark?,A cone of light shines in the direction Isaac is moving thatslowsenemies and enemy shots.,1,
Obsessed Fan,426,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2a/Collectible_Obsessed_Fan_icon.png/revision/latest?cb=20210821182742,Follows my every move...,Spawns afamiliarthat follows Isaac's movements on a delay and deals 30 contact damage per second to enemies.,0,
PJs,428,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b6/Collectible_PJs_icon.png/revision/latest?cb=20210821150319,You feel cozy,Grants 4Soul Heartsand fully restores Isaac'shealth.,2,
Head of the Keeper,429,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/68/Collectible_Head_of_the_Keeper_icon.png/revision/latest?cb=20210821182525,Penny tears!,Isaac's tears become coins. Hitting an enemy has a 5% chance to drop aPenny.,2,
Papa Fly,430,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/93/Collectible_Papa_Fly_icon.png/revision/latest?cb=20210821183028,Turret follower,"Spawns afamiliarthat follows Isaac's movements on a 3 second delay, firing tears at nearby enemies.",1,
Multidimensional Baby,431,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2b/Collectible_Multidimensional_Baby_icon.png/revision/latest?cb=20210821150633,ydduB Buddy,Spawns afamiliarthat will follow Isaac's movements on a 2.5-second delay. Tears that pass through the baby will be doubled and increase in speed.,2,
Glitter Bombs,432,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/41/Collectible_Glitter_Bombs_icon.png/revision/latest?cb=20210821150348,Prize bombs!,+5Bombs. Bombs have a chance to drop randompickupsorcharmenemies when they explode.,2,
My Shadow,433,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_My_Shadow_icon.png/revision/latest?cb=20210821163754,Me! And my shaaaadow!,Inflictsfearon all enemies in the room upon taking damage and spawns blackfriendlyChargersthat attack enemies.Spawns a shadow familiar that closely follows behind Isaac. It spawns a blackfriendlyChargerwhenever an enemy touches it.,1,
Lil Loki,435,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/da/Collectible_Lil_Loki_icon.png/revision/latest?cb=20210821182500,4-way buddy!,Spawns a Lokifamiliarthat follows Isaac and fires 4 tears in a cross pattern.,1,
Milk!,436,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cc/Collectible_Milk%21_icon.png/revision/latest?cb=20210821182810,Don't cry over it...,"Spawns a glassfamiliarthat spills on the floor upon taking damage.After the milk spills, Isaac'stear delayis decreased by 2 for the currentroom.After the milk spills, Isaac'sfire rateis increased by 1 for the currentroom.",1,
Binky,438,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/75/Collectible_Binky_icon.png/revision/latest?cb=20210821150424,Tears up,"Grants oneSoul Heart, +0.75tearsand decreases Isaac's size.",3,
Kidney Stone,440,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/eb/Collectible_Kidney_Stone_icon.png/revision/latest?cb=20210821163625,Matt's kidney stone,"Isaac is occasionally forced to stop firing and charge an attack that launches a massive piercing, spectral kidney stone and a barrage of tears.-0.2speed, decreasesrange.",2,
Dark Prince's Crown,442,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_Dark_Prince%27s_Crown_icon.png/revision/latest?cb=20210822015132,Loss is power,"When at exactly oneRed Heart, +0.75tears, +1.5range, and +0.2shot speed.When at exactly oneRed Heart, +2fire rate, +1.5range, and +0.2shot speed.",1,
Apple!,443,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/65/Collectible_Apple%21_icon.png/revision/latest?cb=20210822014307,Trick or treat?,+0.3tears. Adds a chance to fire a razor blade that deals 4× Isaac'sdamage.,3,
Lead Pencil,444,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2f/Collectible_Lead_Pencil_icon.png/revision/latest?cb=20210822020422,He's a bleeder!,"After every 15 tears fired, Isaac will fire a high-damage cluster of tears.",3,
Dog Tooth,445,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/76/Collectible_Dog_Tooth_icon.png/revision/latest?cb=20210822015439,Bark at the moon!,"+0.3damage, +0.1speed. Plays a howl or bark sound when entering a room with undiscoveredSecret RoomsorCrawl Spaces.",2,
Dead Tooth,446,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/62/Collectible_Dead_Tooth_icon.png/revision/latest?cb=20210822015236,Toxic breath,"While firing, Isaac gains a green aura thatpoisonsnearby enemies.",1,
Linger Bean,447,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9e/Collectible_Linger_Bean_icon.png/revision/latest?cb=20210822020502,Crying makes me toot,Constantly shooting causes Isaac to release gas clouds that can be pushed by his tears and damage nearby enemies.,0,
Shard of Glass,448,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/13/Collectible_Shard_of_Glass_icon.png/revision/latest?cb=20210822021323,Blood and guts!,"Upon taking damage, Isaac has a chance to drop a full red heart, gain 5 range, and leave a trail of damaging redcreepfor the current room.Taking damage causes Isaac to bleed, spraying a volley of blood in the direction he fires. Bleeding will eventually damage him, but it can be stopped by picking up aRed Heart.",1,
Metal Plate,449,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a5/Collectible_Metal_Plate_icon.png/revision/latest?cb=20210822020645,It itches...,Grants oneSoul Heart. Enemy shots have a chance to be reflected at the shooter asconfusingtears.,1,
Eye of Greed,450,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/26/Collectible_Eye_of_Greed_icon.png/revision/latest?cb=20210822015844,Gold tears!,"Every 20 tears, Isaac loses 1Pennyand shoots an additional gold tear thatpetrifiesenemies and turns them into gold. Any enemy killed while in this state will drop coins.",2,
Tarot Cloth,451,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7c/Collectible_Tarot_Cloth_icon.png/revision/latest?cb=20210822021609,I see the future,Drops a randomcard or rune.Doubles the effects of most cards and runes.Doubles the effects of tarot cards.,2,
Varicose Veins,452,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a0/Collectible_Varicose_Veins_icon.png/revision/latest?cb=20210822021724,I'm leaking...,Taking damage releases a ring of 10 high damage tears.,0,
